MsgID.GLOBAL_POSITION,0.0000000,-122.3957051,37.7934545,4.9990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0600000,5.9400000,0.0100000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,17.0200000,19.3988934,5.9092193,-5.0074201
MsgID.LOCAL_VELOCITY,17.0200000,0.1788376,6.8404179,0.0411952
MsgID.GLOBAL_POSITION,0.0000000,-122.3956854,37.7934561,5.0070000
MsgID.LOCAL_VELOCITY,0.0000000,0.1700000,6.8400000,0.0400000
MsgID.LOCAL_POSITION,17.2700000,19.5129147,7.8509941,-5.0065527
MsgID.LOCAL_VELOCITY,17.2700000,0.2550962,7.6583776,0.1926927
MsgID.GLOBAL_POSITION,0.0000000,-122.3956636,37.7934571,5.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.2500000,7.6500000,0.1900000
MsgID.LOCAL_POSITION,17.5200000,19.5606327,9.7090216,-5.0060840
MsgID.LOCAL_VELOCITY,17.5200000,0.3064389,8.3705692,0.1257088
MsgID.GLOBAL_POSITION,0.0000000,-122.3956426,37.7934576,5.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.3000000,8.3700000,0.1200000
MsgID.LOCAL_POSITION,17.7710000,19.6317883,11.7294521,-5.0226898
MsgID.LOCAL_VELOCITY,17.7710000,0.3476214,8.6670151,0.1933127
MsgID.GLOBAL_POSITION,0.0000000,-122.3956199,37.7934582,5.0220000
MsgID.LOCAL_VELOCITY,0.0000000,0.3400000,8.6600000,0.1900000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,18.0200000,19.5707340,13.9447041,-5.0100980
MsgID.LOCAL_VELOCITY,18.0200000,0.3788590,8.7644043,0.2616221
MsgID.GLOBAL_POSITION,0.0000000,-122.3955950,37.7934576,5.0100000
MsgID.LOCAL_VELOCITY,0.0000000,0.3700000,8.7600000,0.2600000
MsgID.LOCAL_POSITION,18.2710000,19.7101612,16.2612934,-4.9993100
MsgID.LOCAL_VELOCITY,18.2710000,0.5076442,8.8096962,0.0849332
MsgID.GLOBAL_POSITION,0.0000000,-122.3955690,37.7934589,4.9990000
MsgID.LOCAL_VELOCITY,0.0000000,0.5000000,8.8000000,0.0800000
MsgID.LOCAL_POSITION,18.5210000,19.9395504,18.3145695,-5.0049448
MsgID.LOCAL_VELOCITY,18.5210000,0.5455760,7.7458758,0.0988253
MsgID.GLOBAL_POSITION,0.0000000,-122.3955459,37.7934610,5.0040000
MsgID.LOCAL_VELOCITY,0.0000000,0.5400000,7.7400000,0.0900000
MsgID.LOCAL_POSITION,18.7720000,20.0581913,19.9221325,-4.9940996
